001-001-00-9	hydrogen	215-605-7	1333-74-0	Flam. Gas 1Press. Gas	H220	GHS02GHS04Dgr	H220	EUH001		U	CLP00
006-060-00-4	"oxycarboxin (ISO); 2,3-dihydro-6-methyl-5-(N-phenylcarbamoyl)-1,4-oxothiine 4,4-dioxide"	226-066-2	5259-88-1	Acute Tox. 4 *Aquatic Chronic 3	H302H412	GHS07Wng	H302H412				CLP00
006-061-00-X	S-ethyl N-(dimethylaminopropyl)thiocarbamatehydrochloride; prothiocarb hydrochloride	243-193-9	19622-19-6	Acute Tox. 4 *Aquatic Chronic 2	H302H411	GHS07GHS09Wng	H302H411				CLP00
006-062-00-5	"methyl 3,4-dichlorophenylcarbanilate; SWEP."		1918-18-9	Acute Tox. 4 *	H302	GHS07Wng	H302				CLP00
006-063-00-0	thiobencarb (ISO); S-4-chlorobenzyl diethylthiocarbamate	248-924-5	28249-77-6	Acute Tox. 4 *Aquatic Acute 1Aquatic Chronic 1	H302H400H410	GHS07GHS09Wng	H302H410				CLP00
006-064-00-6	"thiofanox (ISO); 3,3-dimethyl-1-(methylthio)butanone-O-(N-methylcarbamoyl)oxime"	254-346-4	39196-18-4	Acute Tox. 1Acute Tox. 2 *Aquatic Acute 1Aquatic Chronic 1	H310H300H400H410	GHS06GHS09Dgr	H310H300H410				CLP00
006-065-00-1	"3-chloro-6-cyano-bicyclo(2,2,1)heptan-2-one-O-(N-methylcarbamoyl)oxime; triamid"		15271-41-7	Acute Tox. 2 *Acute Tox. 3 *Aquatic Chronic 2	H300H311H411	GHS06GHS09Dgr	H300H311H411				CLP00
006-066-00-7	vernolate (ISO); S-propyl dipropylthiocarbamate	217-681-7	1929-77-7	Acute Tox. 4 *Aquatic Chronic 2	H302H411	GHS07GHS09Wng	H302H411				CLP00
006-067-00-2	"XMC; 3,5-xylyl methylcarbamate"		2655-14-3	Acute Tox. 4 *	H302	GHS07Wng	H302				CLP00
006-068-00-8	diazomethane	206-382-7	334-88-3	Carc. 1B	H350	GHS08Dgr	H350				CLP00
006-069-00-3	"thiophanate-methyl (ISO); 1,2-di-(3-methoxycarbonyl-2-thioureido)benzene"	245-740-7	23564-05-8	Muta. 2Acute Tox. 4 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H341H332H317H400H410	GHS08GHS07GHS09Wng	H341H332H317H410				CLP00
006-070-00-9	"furmecyclox (ISO); N-cyclohexyl-N-methoxy-2,5-dimethyl-3-furamide"	262-302-0	60568-05-0	Carc. 2Aquatic Acute 1Aquatic Chronic 1	H351H400H410	GHS08GHS09Wng	H351H410				CLP00
006-071-00-4	cyclooct-4-en-1-yl methyl carbonate	401-620-8	87731-18-8	Skin Sens. 1	H317	GHS07Wng	H317				CLP00
006-072-00-X	"prosulfocarb(ISO); S-benzyl N,N-dipropylthiocarbamate"	401-730-6	52888-80-9	Acute Tox. 4 *Skin Sens. 1Aquatic Chronic 2	H302H317H411	GHS07GHS09Wng	H302H317H411				CLP00
006-073-00-5	3-(dimethylamino)propylurea	401-950-2	31506-43-1	Eye Dam. 1	H318	GHS05Dgr	H318				CLP00
006-074-00-0	2-(3-(prop-1-en-2-yl)phenyl)prop-2-yl isocyanate	402-440-2	2094-99-7	Acute Tox. 2 *STOT RE 2 *Skin Corr. 1BResp. Sens. 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H330H373 **H314H334H317H400H410	GHS06GHS08GHS05GHS09Dgr	H330H314H373 **H334H317H410				CLP00
006-076-00-1	mancozeb (ISO); manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt	-	8018-01-7	Repr. 2Skin Sens. 1Aquatic Acute 1	H361d ***H317H400	GHS08GHS07GHS09Wng	H361d ***H317H400		M=10		CLP00/ATP01
006-077-00-7	maneb (ISO); manganese ethylenebis(dithiocarbamate) (polymeric)	235-654-8	12427-38-2	Repr. 2Acute Tox. 4 *Eye Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H361d ***H332H319H317H400H410	GHS08GHS07GHS09Wng	H361d ***H332H319H317H410		M=10		CLP00/ATP01
006-078-00-2	zineb (ISO); zinc ethylenebis(dithiocarbamate) (polymeric)	235-180-1	12122-67-7	STOT SE 3Skin Sens. 1	H335H317	GHS07Wng	H335H317				CLP00
006-079-00-8	disulfiram; tetraethylthiuramdisulfide	202-607-8	97-77-8	Acute Tox. 4 *STOT RE 2 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H373 **H317H400H410	GHS08GHS07GHS09Wng	H302H373 **H317H410				CLP00
006-080-00-3	tetramethylthiuram monosulphide	202-605-7	97-74-5	Acute Tox. 4 *Skin Sens. 1Aquatic Chronic 2	H302H317H411	GHS07GHS09Wng	H302H317H411				CLP00
006-081-00-9	zinc bis(dibutyldithiocarbamate)	205-232-8	136-23-2	STOT SE 3Skin Irrit. 2Eye Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H335H315H319H317H400H410	GHS07GHS09Wng	H319H335H315H317H410				CLP00
006-082-00-4	zinc bis(diethyldithiocarbamate)	238-270-9	14324-55-1	Acute Tox. 4 *STOT SE 3Skin Irrit. 2Eye Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H335H315H319H317H400H410	GHS07GHS09Wng	H302H319H335H315H317H410				CLP00
006-083-00-X	butocarboxim (ISO); 3-(methylthio)-2-butanone O-[(methylamino)carbonyl]oxime	252-139-3	34681-10-2	Flam. Liq. 3Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Eye Irrit. 2Aquatic Acute 1Aquatic Chronic 1	H226H331H311H301H319H400H410	GHS02GHS06GHS09Dgr	H226H331H311H301H319H410				CLP00
006-084-00-5	"carbosulfan (ISO); 2,3-dihydro-2,2-dimethyl-7-benzofuryl [(dibutylamino)thio]methylcarbamate"	259-565-9	55285-14-8	Acute Tox. 2 *Acute Tox. 3 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H330H301H317H400H410	GHS06GHS09Dgr	H330H301H317H410				CLP00/ATP01
006-085-00-0	fenobucarb (ISO); 2-butylphenyl methylcarbamate	223-188-8	3766-81-2	Acute Tox. 4 *Aquatic Acute 1Aquatic Chronic 1	H302H400H410	GHS07GHS09Wng	H302H410				CLP00
006-086-00-6	fenoxycarb (ISO); ethyl [2-(4-phenoxyphenoxy)ethyl]carbamate	276-696-7	72490-01-8	Carc. 2Aquatic Acute 1Aquatic Chronic 1	H351H400H410	GHS08GHS09Wng	H351H410		M=1M=10000		CLP00/ATP06
006-087-00-1	"furathiocarb (ISO); 2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate"	265-974-3	65907-30-4	Acute Tox. 2 *Acute Tox. 3 *STOT RE 2 *Skin Irrit. 2Eye Irrit. 2Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H330H301H373 **H315H319H317H400H410	GHS06GHS08GHS09Dgr	H301H330H315H319H317H373 **H410		M=100		CLP00/ATP01corr
006-088-00-7	"benfuracarb (ISO); ethyl N-[2,3-dihydro-2,2-dimethylbenzofuran-7-yloxycarbonyl(methyl)aminothio]-N-isopropyl- ?-alaninate"	-	82560-54-1	Repr. 2Acute Tox. 3 *Acute Tox. 4 *Aquatic Acute 1Aquatic Chronic 1	H361f ***H331H302H400H410	GHS06GHS08GHS09Dgr	H361f ***H331H302H410				CLP00/ATP01
006-090-00-8	2-(3-iodoprop-2-yn-1-yloxy)ethyl phenylcarbamate	408-010-0	88558-41-2	Acute Tox. 4 *Eye Dam. 1Aquatic Chronic 3	H332H318H412	GHS05GHS07Dgr	H332H318H412				CLP00
006-091-00-3	propineb (ISO); polymeric zinc propylenebis(dithiocarbamate)	-	9016-72-2	Acute Tox. 4 *STOT RE 2 *Skin Sens. 1Aquatic Acute 1	H332H373 **H317H400	GHS08GHS07GHS09Wng	H332H373 **H317H400				ATP01
006-092-00-9	tert-butyl (1S)-N-[1-((2S)-2-oxiranyl)-2-phenylethyl]carbamate	425-420-5	98737-29-2	Aquatic Acute 1Aquatic Chronic 1	H400H410	GHS09Wng	H410				ATP01
006-093-00-4	"2,2'-dithio di(ethylammonium)-bis(dibenzyldithiocarbamate)"	427-180-7	-	Acute Tox. 4 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H302H317H400H410	GHS07GHS09Wng	H302H317H410				ATP01
006-094-00-X	O-isobutyl-N-ethoxy carbonylthiocarbamate	434-350-4	103122-66-3	Flam. Liq. 3Carc. 1BMuta. 1BAcute Tox. 4 *STOT RE 2 *Skin Sens. 1Aquatic Chronic 2	H226H350H340H302H373 **H317H411	GHS02GHS08GHS07GHS09Dgr	H226H350H340H302H373 **H317H411				ATP01
006-095-00-5	fosetyl-aluminium (ISO); aluminium triethyl triphosphonate	254-320-2	39148-24-8	Eye Dam. 1	H318	GHS05Dgr	H318				ATP01
006-096-00-0	chlorpropham (ISO); isopropyl 3-chlorocarbanilate	202-925-7	101-21-3	Carc. 2STOT RE 2 *Aquatic Chronic 2	H351H373 **H411	GHS08GHS09Wng	H351H373 **H411				ATP01
006-097-00-6	1-phenyl-3-(p-toluenesulfonyl)urea	424-620-1	13909-63-2	Acute Tox. 4 *STOT RE 2 *Aquatic Chronic 3	H302H373 **H412	GHS08GHS07Wng	H302H373 **H412				ATP01
006-098-00-1	"tert-butyl (1R,5S)-3-azabicyclo[3.1.0]hex-6-ylcarbamate"	429-170-8	134575-17-0	Acute Tox. 4 *STOT RE 2 *Eye Dam. 1Skin Sens. 1	H302H373 **H318H317	GHS05GHS08GHS07Dgr	H302H318H317H373 **				ATP01/ATP01corr
006-099-00-7	N-(p-toluenesulfonyl)-N'-(3-(p-toluenesulfonyloxy)phenyl)urea; 3-({[(4-methylphenyl)sulfonyl]carbamoyl}amino)phenyl 4-methylbenzenesulfonate	432-520-2	232938-43-1	Aquatic Chronic 2	H411	GHS09	H411				ATP01
006-101-00-6	"reaction mass of: N,N''-(methylenedi-4,1-phenylene)bis[N'-phenylurea]; N-(4-[[4-[[(phenylamino)carbonyl]amino]phenylmethyl]phenyl]-N'-cyclohexylurea; N,N''-(methylenedi-4,1-phenylene)bis[N'-cyclohexylurea]"	423-070-8	-	Aquatic Chronic 4	H413	-	H413				ATP01
006-102-00-1	O-hexyl-N-ethoxycarbonylthiocarbamate	432-750-3	-	Carc. 1BMuta. 1BAcute Tox. 4 *STOT RE 2 *Skin Sens. 1Aquatic Chronic 2	H350H340H302H373 **H317H411	GHS08GHS07GHS09Dgr	H350H340H302H373 **H317H411				ATP01
006-103-00-7	"N,N''-(methylenedi-4,1-phenylene)bis[N'-octyl]urea"	445-760-8	-	Eye Dam. 1Resp. Sens. 1Aquatic Acute 1Aquatic Chronic 1	H318H334H400H410	GHS05GHS08GHS09Dgr	H318H334H410		M=100		ATP01
007-001-00-5	"ammonia, anhydrous"	231-635-3	7664-41-7	Flam. Gas 2Press. GasAcute Tox. 3 *Skin Corr. 1BAquatic Acute 1	H221H331H314H400	GHS04GHS06GHS05GHS09Dgr	H221H331H314H400			U	CLP00
007-001-01-2	ammonia ....%	215-647-6	1336-21-6	Skin Corr. 1BAquatic Acute 1	H314H400	GHS05GHS09Dgr	H314H400		STOT SE 3; H335: C ? 5 %	B	CLP00
007-002-00-0	nitrogen dioxide [1]dinitrogen tetraoxide  [2]	233-272-6 [1]234-126-4 [2]	10102-44-0 [1]10544-72-6 [2]	Ox. Gas 1Press. GasAcute Tox. 2 *Skin Corr. 1B	H270H330H314	GHS04GHS03GHS06GHS05Dgr	H270H330H314		"*STOT SE 3; H335: C ? 0,5 %"	5 	CLP00/ATP01
007-003-00-6	chlormequat chloride (ISO); 2-chloroethyltrimethylammonium chloride	213-666-4	999-81-5	Acute Tox. 4 *Acute Tox. 4 *	H312H302	GHS07Wng	H312H302				CLP00
007-004-00-1	nitric acid ... %	231-714-2	7697-37-2	Ox. Liq. 2Skin Corr. 1A	H272H314	GHS03GHS05Dgr	H272H314	EUH071	Ox. Liq. 2; H272: C ? 99 %Ox. Liq. 3; H272: 65 % ? C < 99 %Skin Corr. 1A; H314: C ? 20 %Skin Corr. 1B; H314: 5 % ? C < 20 %	B	CLP00/ATP07
007-006-00-2	ethyl nitrite	203-722-6	109-95-5	Flam. Gas 1Press. GasAcute Tox. 4 *Acute Tox. 4 *Acute Tox. 4 *	H220H332H312H302	GHS02GHS04GHS07Dgr	H220H332H312H302			U	CLP00
007-007-00-8	ethyl nitrate	210-903-3	625-58-1	Unst. Expl.	H200	GHS01Dgr	H200				CLP00/ATP01corr
007-008-00-3	hydrazine	206-114-9	302-01-2	Flam. Liq. 3Carc. 1BAcute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Skin Corr. 1BSkin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H226H350H331H311H301H314H317H400H410	GHS02GHS06GHS08GHS05GHS09Dgr	H226H350H331H311H301H314H317H410		Skin Corr. 1B; H314: C ? 10 %Skin Irrit. 2; H315: 3 % ? C < 10 %Eye Irrit. 2; H319: 3 % ? C < 10 %		CLP00
007-009-00-9	dicyclohexylammonium nitrite	221-515-9	3129-91-7	Acute Tox. 4 *Acute Tox. 4 *	H332H302	GHS07Wng	H332H302		*		CLP00
007-010-00-4	sodium nitrite	231-555-9	7632-00-0	Ox. Sol. 3Acute Tox. 3 *Aquatic Acute 1	H272H301H400	GHS03GHS06GHS09Dgr	H272H301H400		*		CLP00
007-011-00-X	potassium nitrite	231-832-4	7758-09-0	Ox. Sol. 2Acute Tox. 3 *Aquatic Acute 1	H272H301H400	GHS03GHS06GHS09Dgr	H272H301H400		*		CLP00
007-012-00-5	"N,N-dimethylhydrazine"	200-316-0	57-14-7	Flam. Liq. 2Carc. 1BAcute Tox. 3 *Acute Tox. 3 *Skin Corr. 1BAquatic Chronic 2	H225H350H331H301H314H411	GHS02GHS06GHS08GHS05GHS09Dgr	H225H350H331H301H314H411				CLP00
007-013-00-0	"1,2-dimethylhydrazine"		540-73-8	Carc. 1BAcute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Aquatic Chronic 2	H350H331H311H301H411	GHS06GHS08GHS09Dgr	H350H331H311H301H411		"Carc. 1B; H350: C ? 0,01 %"		CLP00
007-014-00-6	salts of hydrazine			Carc. 1BAcute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H350H331H311H301H317H400H410	GHS06GHS08GHS09Dgr	H350H331H311H301H317H410			A	CLP00
007-015-00-1	O-ethylhydroxylamine	402-030-3	624-86-2	Flam. Liq. 2Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *STOT RE 1Eye Irrit. 2Skin Sens. 1Aquatic Acute 1	H225H331H311H301H372 **H319H317H400	GHS02GHS06GHS08GHS09Dgr	H225H331H311H301H372 **H319H317H400				CLP00
007-016-00-7	butyl nitrite	208-862-1	544-16-1	Flam. Liq. 2Acute Tox. 3 *Acute Tox. 3 *	H225H331H301	GHS02GHS06Dgr	H225H331H301				CLP00
007-017-00-2	isobutyl nitrite	208-819-7	542-56-3	Flam. Liq. 2Carc. 1BMuta. 2Acute Tox. 4 *Acute Tox. 4 *	H225H350H341H332H302	GHS02GHS08GHS07Dgr	H225H350H341H332H302				CLP00
007-018-00-8	sec-butyl nitrite	213-104-8	924-43-6	Flam. Liq. 2Acute Tox. 4 *Acute Tox. 4 *	H225H332H302	GHS02GHS07Dgr	H225H332H302				CLP00
007-019-00-3	tert-butyl nitrite	208-757-0	540-80-7	Flam. Liq. 2Acute Tox. 4 *Acute Tox. 4 *	H225H332H302	GHS02GHS07Dgr	H225H332H302				CLP00
007-020-00-9	"pentyl nitrite [1]‘amyl nitrite’, mixed isomers  [2]"	207-332-7 [1]203-770-8 [2]	463-04-7 [1]110-46-3 [2]	Flam. Liq. 2Acute Tox. 4 *Acute Tox. 4 *	H225H332H302	GHS02GHS07Dgr	H225H332H302				CLP00
007-021-00-4	"hydrazobenzene; 1,2-diphenylhydrazine"	204-563-5	122-66-7	Carc. 1BAcute Tox. 4 *Aquatic Acute 1Aquatic Chronic 1	H350H302H400H410	GHS08GHS07GHS09Dgr	H350H302H410				CLP00
007-022-00-X	hydrazine bis(3-carboxy-4-hydroxybenzensulfonate)	405-030-1		Carc. 1BAcute Tox. 4 *Skin Corr. 1BSkin Sens. 1Aquatic Chronic 3	H350H302H314H317H412	GHS08GHS05GHS07Dgr	H350H302H314H317H412				CLP00
007-023-00-5	"sodium 3,5-bis(3-(2,4-di-tert-pentylphenoxy)propylcarbamoyl)benzenesulfonate"	405-510-0		Skin Irrit. 2Skin Sens. 1	H315H317	GHS07Wng	H315H317				CLP00
007-024-00-0	2-(decylthio)ethylammonium chloride	405-640-8	36362-09-1	STOT RE 2 *Skin Irrit. 2Eye Dam. 1Aquatic Acute 1Aquatic Chronic 1	H373 **H315H318H400H410	GHS08GHS05GHS09Dgr	H373 **H315H318H410				CLP00
007-025-00-6	(4-hydrazinophenyl)-N-methylmethanesulfonamide hydrochloride	406-090-1	81880-96-8	Muta. 2Acute Tox. 3 *STOT RE 1Skin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H341H301H372 **H317H400H410	GHS06GHS08GHS09Dgr	H341H301H372 **H317H410				CLP00
007-026-00-1	"oxo-((2,2,6,6-tetramethylpiperidin-4-yl)amino)carbonylacetohydrazide"	413-230-5	122035-71-6	Eye Dam. 1Skin Sens. 1	H318H317	GHS05GHS07Dgr	H318H317				CLP00
007-027-00-7	"1,6-bis(3,3-bis((1-methylpentylidenimino)propyl)ureido)hexane"	420-190-2	771478-66-1	Acute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Skin Corr. 1BSkin Sens. 1Aquatic Acute 1Aquatic Chronic 1	H312H302H373 **H314H317H400H410	GHS08GHS05GHS07GHS09Dgr	H312H302H373 **H314H317H410				CLP00
007-028-00-2	hydroxylammonium nitrate	236-691-2	13465-08-2	Expl. 1.1 ****Carc. 2Acute Tox. 3 *Acute Tox. 4 *STOT RE 2 *Skin Irrit. 2Eye Irrit. 2Skin Sens. 1Aquatic Acute 1	H201H351H311H302H373 **H315H319H317H400	GHS01GHS06GHS08GHS09Dgr	H201H351H311H302H373 **H319H315H317H400				ATP01
007-029-00-8	diethyldimethylammonium hydroxide	419-400-5	95500-19-9	Acute Tox. 4 *Acute Tox. 4 *Skin Corr. 1A	H312H302H314	GHS05GHS07Dgr	H312H302H314				ATP01
008-001-00-8	oxygen	231-956-9	7782-44-7	Ox. Gas 1Press. Gas	H270	GHS03GHS04Dgr	H270			U	CLP00
008-003-00-9	hydrogen peroxide solution ...%	231-765-0	7722-84-1	Ox. Liq. 1Acute Tox. 4 *Acute Tox. 4 *Skin Corr. 1A	H271H332H302H314	GHS03GHS05GHS07Dgr	H271H332H302H314		Ox. Liq. 1; H271: C ? 70 %****Ox. Liq. 2; H272: 50 % ? C < 70 % *****Skin Corr. 1A; H314: C ? 70 %Skin Corr. 1B; H314: 50 % ? C < 70 %Skin Irrit. 2; H315: 35 % ? C < 50 %Eye Dam. 1; H318: 8 % ? C < 50 %Eye Irrit. 2; H319: 5 % ? C < 8 %STOT SE 3; H335; C ? 35 %	B	CLP00
009-001-00-0	fluorine	231-954-8	7782-41-4	Ox. Gas 1Press. GasAcute Tox. 2 *Skin Corr. 1A	H270H330H314	GHS04GHS03GHS06GHS05Dgr	H270H330H314				CLP00/ATP01
009-002-00-6	hydrogen fluoride	231-634-8	7664-39-3	Acute Tox. 1Acute Tox. 2 *Acute Tox. 2 *Skin Corr. 1A	H310H330H300H314	GHS06GHS05Dgr	H330H310H300H314				CLP00
009-003-00-1	hydrofluoric acid ... %	231-634-8	7664-39-3	Acute Tox. 1Acute Tox. 2 *Acute Tox. 2 *Skin Corr. 1A	H310H330H300H314	GHS06GHS05Dgr	H330H310H300H314		"Skin Corr. 1A; H314: C ? 7 %Skin Corr. 1B; H314: 1 % ? C < 7 %Eye Irrit. 2; H319: 0,1 % ? C < 1 %"	B	CLP00
009-004-00-7	sodium fluoride	231-667-8	7681-49-4	Acute Tox. 3 *Skin Irrit. 2Eye Irrit. 2	H301H315H319	GHS06Dgr	H301H319H315	EUH032			CLP00
009-005-00-2	potassium fluoride	232-151-5	7789-23-3	Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *	H331H311H301	GHS06Dgr	H331H311H301				CLP00
009-006-00-8	ammonium fluoride	235-185-9	12125-01-8	Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *	H331H311H301	GHS06Dgr	H331H311H301				CLP00
009-007-00-3	sodium bifluoride; sodium hydrogen difluoride	215-608-3	1333-83-1	Acute Tox. 3 *Skin Corr. 1B	H301H314	GHS06GHS05Dgr	H301H314		"*Skin Corr. 1B; H314: C ? 1 %Skin Irrit. 2; H315: 0,1 % ? C < 1 %Eye Irrit. 2; H319: 0,1 % ? C < 1 %"		CLP00
009-008-00-9	potassium bifluoride; potassium hydrogen difluoride	232-156-2	7789-29-9	Acute Tox. 3 *Skin Corr. 1B	H301H314	GHS06GHS05Dgr	H301H314		"*Skin Corr. 1B; H314: C ? 1 %Skin Irrit. 2; H315: 0,1 % ? C < 1 %Eye Irrit. 2; H319: 0,1 % ? C < 1 %"		CLP00
009-009-00-4	ammonium bifluoride; ammonium hydrogen difluoride	215-676-4	1341-49-7	Acute Tox. 3 *Skin Corr. 1B	H301H314	GHS06GHS05Dgr	H301H314		"*Skin Corr. 1B; H314: C ? 1 %Skin Irrit. 2; H315: 0,1 % ? C < 1 %Eye Irrit. 2; H319: 0,1 % ? C < 1 %"		CLP00
009-010-00-X	fluoroboric acid ... %	240-898-3	16872-11-0	Skin Corr. 1B	H314	GHS05Dgr	H314		Skin Corr. 1B; H314: C ? 25 %Skin Irrit. 2; H315: 10 % ? C < 25 %Eye Irrit. 2; H319: 10 % ? C < 25 %	B	CLP00
009-011-00-5	fluorosilicic acid ... %	241-034-8	16961-83-4	Skin Corr. 1B	H314	GHS05Dgr	H314			B	CLP00
009-012-00-0	alkali fluorosilicates(Na) [1]alkali fluorosilicates(K) [2]alkali fluorosilicates(NH4)  [3]	240-934-8 [1]240-896-2 [2]240-968-3 [3]	16893-85-9 [1]16871-90-2 [2]16919-19-0 [3]	Acute Tox. 3 *Acute Tox. 3 *Acute Tox. 3 *	H331H311H301	GHS06Dgr	H331H311H301		*	A	CLP00
009-013-00-6	"fluorosilicates, with the exception of those specified elsewhere in this annex"			Acute Tox. 4 *	H302	GHS07Wng	H302		*	A	CLP00
009-014-00-1	lead hexafluorosilicate	247-278-1	25808-74-6	Repr. 1AAcute Tox. 4 *Acute Tox. 4 *STOT RE 2 *Aquatic Acute 1Aquatic Chronic 1	H360DfH332H302H373 **H400H410	GHS08GHS07GHS09Dgr	H360DfH332H302H373 **H410			1 	CLP00
009-015-00-7	sulphuryl difluoride	220-281-5	2699-79-8	Press. GasAcute Tox. 3 *STOT RE 2 *Aquatic Acute 1	H331H373 **H400	GHS04GHS06GHS08GHS09Dgr	H331H373 **H400			U	CLP00
009-016-00-2	trisodium hexafluoroaluminate [1]trisodium hexafluoroaluminate (cryolite) [2]	237-410-6 [1]239-148-8 [2]	13775-53-6 [1]15096-52-3 [2]	Acute Tox. 4STOT RE 1Aquatic Chronic 2	H332H372H411	GHS07GHS08GHS09Dgr	H372H332H411				CLP00/ATP03
009-017-00-8	potassium mu-fluoro-bis(triethylaluminium)	400-040-2	12091-08-6	Flam. Sol. 1Water-react. 1Acute Tox. 4 *Skin Corr. 1A	H228H260H332H314	GHS02GHS05GHS07Dgr	H228H260H332H314	EUH014		T	CLP00
009-018-00-3	magnesium hexafluorosilicate	241-022-2	16949-65-8	Acute Tox. 3 *	H301	GHS06Dgr	H301		*		CLP00
011-001-00-0	sodium	231-132-9	7440-23-5	Water-react. 1Skin Corr. 1B	H260H314	GHS02GHS05Dgr	H260H314	EUH014			CLP00
011-002-00-6	sodium hydroxide; caustic soda	215-185-5	1310-73-2	Skin Corr. 1A	H314	GHS05Dgr	H314		"Skin Corr. 1A; H314: C ? 5 %Skin Corr. 1B; H314: 2 % ? C < 5 %Skin Irrit. 2; H315: 0,5 % ? C < 2 %Eye Irrit. 2; H319: 0,5 % ? C < 2 %"		CLP00
011-003-00-1	sodium peroxide	215-209-4	1313-60-6	Ox. Sol. 1Skin Corr. 1A	H271H314	GHS03GHS05Dgr	H271H314				CLP00
011-004-00-7	sodium azide	247-852-1	26628-22-8	Acute Tox. 2 *Aquatic Acute 1Aquatic Chronic 1	H300H400H410	GHS06GHS09Dgr	H300H400H410	EUH032			CLP00
011-005-00-2	sodium carbonate	207-838-8	497-19-8	Eye Irrit. 2	H319	GHS07Wng	H319				CLP00
011-006-00-8	sodium cyanate	213-030-6	917-61-3	Acute Tox. 4 *Aquatic Chronic 3	H302H412	GHS07Wng	H302H412				CLP00
011-007-00-3	propoxycarbazone-sodium		181274-15-7	Aquatic Acute 1Aquatic Chronic 1	H400H410	GHS09Wng	H410		M=10		CLP00
012-001-00-3	magnesium powder (pyrophoric)	231-104-6	7439-95-4	Pyr. Sol. 1Water-react. 1	H250H260	GHS02Dgr	H260H250			T	CLP00
012-002-00-9	"magnesium, powder or turnings"	231-104-6		Flam. Sol. 1Self-heat. 1Water-react. 2	H228H252H261	GHS02Dgr	H228H261H252			T	CLP00
012-003-00-4	magnesium alkyls			Pyr. Liq. 1Water-react. 1Skin Corr. 1B	H250H260H314	GHS02GHS05Dgr	H250H260H314	EUH014		A	CLP00
012-004-00-X	aluminium-magnesium-carbonate-hydroxide-perchlorate-hydrate	422-150-1	-	Aquatic Acute 1Aquatic Chronic 1	H400H410	GHS09Wng	H410				ATP01
013-001-00-6	aluminium powder (pyrophoric)	231-072-3	7429-90-5	Pyr. Sol. 1Water-react. 2	H250H261	GHS02Dgr	H261H250			T	CLP00
013-002-00-1	aluminium powder (stabilised)	231-072-3	7429-90-5	Flam. Sol. 1Water-react. 2	H228H261	GHS02Dgr	H261H228			T	CLP00/ATP01
013-003-00-7	"aluminium chloride, anhydrous"	231-208-1	7446-70-0	Skin Corr. 1B	H314	GHS05Dgr	H314				CLP00
013-004-00-2	aluminium alkyls			Pyr. Liq. 1Water-react. 1Skin Corr. 1B	H250H260H314	GHS02GHS05Dgr	H250H260H314	EUH014		A	CLP00
013-005-00-8	diethyl(ethyldimethylsilanolato)aluminium	401-160-8	55426-95-4	Pyr. Liq. 1Water-react. 1Skin Corr. 1A	H250H260H314	GHS02GHS05Dgr	H260H250H314	EUH014			CLP00
013-006-00-3	"(ethyl-3-oxobutanoato-O'1,O'3)(2-dimethylaminoethanolato)(1-methoxypropan-2-olato)aluminium(III), dimerised"	402-370-2		Flam. Liq. 3Eye Dam. 1	H226H318	GHS02GHS05Dgr	H226H318				CLP00
013-007-00-9	"poly(oxo(2-butoxyethyl-3-oxobutanoato-O'1,O'3)aluminium)"	403-430-0		Eye Dam. 1	H318	GHS05Dgr	H318				CLP00
013-008-00-4	di-n-octylaluminium iodide	408-190-0	7585-14-0	Pyr. Liq. 1Skin Corr. 1BAquatic Acute 1Aquatic Chronic 1	H250H314H400H410	GHS02GHS05GHS09Dgr	H250H314H410	EUH014			CLP00
013-009-00-X	"sodium((n-butyl)x(ethyl)y-1,5-dihydro)aluminate) x = 0,5, y = 1,5"	418-720-2		Flam. Sol. 1Pyr. Sol. 1Water-react. 1Acute Tox. 4 *Skin Corr. 1A	H228H250H260H332H314	GHS02GHS05GHS07Dgr	H228H260H250H332H314	EUH014		T	CLP00
